Time;mbcTimestepError;mbcTimestepErrorRelative;mbcError;mbcErrorRelative;mbcErrorCelia;mbcErrorCeliaTimestep;mbcDiffTWC;mbcDiffRelativeTWC;mbcTotalInflow;mbcDiffTWCTimestep;mbcTimestepInflow;
3600.752;2.0207357e-19;7.4183912e-12;-1.5974819e-15;-5.8645508e-08;1.0182696;1.0173789;8.9036697e-14;3.2686456e-06;8.7439215e-14;1.1829593e-17;1.1627519e-17;
3600.7521;2.020802e-19;7.4186345e-12;-1.597684e-15;-5.8652927e-08;1.0182695;1.0173795;8.9048526e-14;3.2690799e-06;8.7450842e-14;1.1829599e-17;1.1627519e-17;
3600.7522;2.0209675e-19;7.4192422e-12;-1.5978861e-15;-5.8660346e-08;1.0182694;1.0173809;8.9060356e-14;3.2695142e-06;8.746247e-14;1.1829616e-17;1.1627519e-17;
3600.7523;2.0204051e-19;7.4171776e-12;-1.5980881e-15;-5.8667763e-08;1.0182693;1.0173761;8.9072185e-14;3.2699485e-06;8.7474097e-14;1.182956e-17;1.1627519e-17;
3600.7524;2.0207692e-19;7.4185141e-12;-1.5982902e-15;-5.8675182e-08;1.0182692;1.0173792;8.9084015e-14;3.2703828e-06;8.7485725e-14;1.1829596e-17;1.1627519e-17;
3600.7525;2.0208685e-19;7.4188789e-12;-1.5984923e-15;-5.8682601e-08;1.018269;1.01738;8.9095845e-14;3.270817e-06;8.7497352e-14;1.1829606e-17;1.1627519e-17;
3600.7526;2.0206701e-19;7.4181504e-12;-1.5986944e-15;-5.8690019e-08;1.0182689;1.0173783;8.9107674e-14;3.2712513e-06;8.750898e-14;1.1829586e-17;1.1627519e-17;
3600.7527;2.0205378e-19;7.4176649e-12;-1.5988964e-15;-5.8697436e-08;1.0182688;1.0173772;8.9119504e-14;3.2716856e-06;8.7520607e-14;1.1829573e-17;1.1627519e-17;
3600.7528;2.0206041e-19;7.4179082e-12;-1.5990985e-15;-5.8704854e-08;1.0182687;1.0173778;8.9131333e-14;3.2721199e-06;8.7532235e-14;1.1829579e-17;1.1627519e-17;
3600.7529;2.0208358e-19;7.4187588e-12;-1.5993006e-15;-5.8712273e-08;1.0182686;1.0173798;8.9143163e-14;3.2725541e-06;8.7543862e-14;1.1829603e-17;1.1627519e-17;
3600.753;2.020472e-19;7.417423e-12;-1.5995026e-15;-5.871969e-08;1.0182684;1.0173766;8.9154992e-14;3.2729884e-06;8.755549e-14;1.1829566e-17;1.1627519e-17;
3600.7531;2.0206706e-19;7.4181522e-12;-1.5997047e-15;-5.8727108e-08;1.0182683;1.0173783;8.9166822e-14;3.2734227e-06;8.7567117e-14;1.1829586e-17;1.1627519e-17;
3600.7532;2.0206376e-19;7.4180311e-12;-1.5999067e-15;-5.8734526e-08;1.0182682;1.0173781;8.9178652e-14;3.273857e-06;8.7578745e-14;1.1829583e-17;1.1627519e-17;
3600.7533;2.020373e-19;7.4170597e-12;-1.6001088e-15;-5.8741944e-08;1.0182681;1.0173758;8.9190481e-14;3.2742913e-06;8.7590372e-14;1.1829556e-17;1.1627519e-17;
3600.7534;2.0206047e-19;7.4179103e-12;-1.6003108e-15;-5.8749361e-08;1.018268;1.0173778;8.9202311e-14;3.2747255e-06;8.7602e-14;1.1829579e-17;1.1627519e-17;
3600.7535;2.0204393e-19;7.4173033e-12;-1.6005129e-15;-5.8756779e-08;1.0182679;1.0173764;8.921414e-14;3.2751598e-06;8.7613627e-14;1.1829563e-17;1.1627519e-17;
3600.7536;2.0205718e-19;7.4177896e-12;-1.6007149e-15;-5.8764196e-08;1.0182677;1.0173775;8.922597e-14;3.2755941e-06;8.7625255e-14;1.1829576e-17;1.1627519e-17;
3600.7537;2.0204726e-19;7.4174255e-12;-1.600917e-15;-5.8771614e-08;1.0182676;1.0173766;8.9237799e-14;3.2760284e-06;8.7636882e-14;1.1829566e-17;1.1627519e-17;
3600.7538;2.0203735e-19;7.4170615e-12;-1.601119e-15;-5.8779031e-08;1.0182675;1.0173758;8.9249629e-14;3.2764626e-06;8.764851e-14;1.1829556e-17;1.1627519e-17;
3600.7539;2.0204728e-19;7.4174262e-12;-1.6013211e-15;-5.8786448e-08;1.0182674;1.0173766;8.9261459e-14;3.2768969e-06;8.7660138e-14;1.1829566e-17;1.1627519e-17;
3600.754;2.0202744e-19;7.4166978e-12;-1.6015231e-15;-5.8793865e-08;1.0182673;1.0173749;8.9273288e-14;3.2773312e-06;8.7671765e-14;1.1829546e-17;1.1627519e-17;
3600.7541;2.020473e-19;7.4174269e-12;-1.6017252e-15;-5.8801282e-08;1.0182671;1.0173766;8.9285118e-14;3.2777655e-06;8.7683393e-14;1.1829566e-17;1.1627519e-17;
3600.7542;2.0204069e-19;7.4171844e-12;-1.6019272e-15;-5.88087e-08;1.018267;1.0173761;8.9296947e-14;3.2781998e-06;8.769502e-14;1.182956e-17;1.1627519e-17;
3600.7543;2.0203408e-19;7.4169418e-12;-1.6021292e-15;-5.8816116e-08;1.0182669;1.0173755;8.9308777e-14;3.278634e-06;8.7706648e-14;1.1829553e-17;1.1627519e-17;
3600.7544;2.0202086e-19;7.4164563e-12;-1.6023312e-15;-5.8823533e-08;1.0182668;1.0173744;8.9320606e-14;3.2790683e-06;8.7718275e-14;1.182954e-17;1.1627519e-17;
3600.7545;2.0202749e-19;7.4166996e-12;-1.6025333e-15;-5.883095e-08;1.0182667;1.0173749;8.9332436e-14;3.2795026e-06;8.7729903e-14;1.1829546e-17;1.1627519e-17;
3600.7546;2.020308e-19;7.4168214e-12;-1.6027353e-15;-5.8838366e-08;1.0182666;1.0173752;8.9344265e-14;3.2799369e-06;8.774153e-14;1.182955e-17;1.1627519e-17;
3600.7547;2.0204074e-19;7.4171861e-12;-1.6029373e-15;-5.8845784e-08;1.0182664;1.0173761;8.9356095e-14;3.2803711e-06;8.7753158e-14;1.182956e-17;1.1627519e-17;
3600.7548;2.0201759e-19;7.4163362e-12;-1.6031394e-15;-5.88532e-08;1.0182663;1.0173741;8.9367925e-14;3.2808054e-06;8.7764785e-14;1.1829536e-17;1.1627519e-17;
3600.7549;2.020176e-19;7.4163366e-12;-1.6033414e-15;-5.8860616e-08;1.0182662;1.0173741;8.9379754e-14;3.2812397e-06;8.7776413e-14;1.1829536e-17;1.1627519e-17;
3600.755;2.0202753e-19;7.4167013e-12;-1.6035434e-15;-5.8868033e-08;1.0182661;1.0173749;8.9391584e-14;3.281674e-06;8.778804e-14;1.1829546e-17;1.1627519e-17;
3600.7551;2.0202754e-19;7.4167017e-12;-1.6037454e-15;-5.8875449e-08;1.018266;1.0173749;8.9403413e-14;3.2821082e-06;8.7799668e-14;1.1829546e-17;1.1627519e-17;
3600.7552;2.0201101e-19;7.4160947e-12;-1.6039475e-15;-5.8882866e-08;1.0182658;1.0173735;8.9415243e-14;3.2825425e-06;8.7811295e-14;1.182953e-17;1.1627519e-17;
3600.7553;2.0201102e-19;7.4160951e-12;-1.6041495e-15;-5.8890282e-08;1.0182657;1.0173735;8.9427072e-14;3.2829768e-06;8.7822923e-14;1.182953e-17;1.1627519e-17;
3600.7554;2.0201765e-19;7.4163383e-12;-1.6043515e-15;-5.8897698e-08;1.0182656;1.0173741;8.9438902e-14;3.2834111e-06;8.783455e-14;1.1829536e-17;1.1627519e-17;
3600.7555;2.019945e-19;7.4154884e-12;-1.6045535e-15;-5.8905113e-08;1.0182655;1.0173721;8.9450731e-14;3.2838454e-06;8.7846178e-14;1.1829513e-17;1.1627519e-17;
3600.7556;2.0202428e-19;7.416582e-12;-1.6047555e-15;-5.891253e-08;1.0182654;1.0173747;8.9462561e-14;3.2842796e-06;8.7857805e-14;1.1829543e-17;1.1627519e-17;
3600.7557;2.0199451e-19;7.4154891e-12;-1.6049575e-15;-5.8919945e-08;1.0182653;1.0173721;8.947439e-14;3.2847139e-06;8.7869433e-14;1.1829513e-17;1.1627519e-17;
3600.7558;2.020243e-19;7.4165827e-12;-1.6051595e-15;-5.8927362e-08;1.0182651;1.0173747;8.948622e-14;3.2851482e-06;8.788106e-14;1.1829543e-17;1.1627519e-17;
3600.7559;2.0198461e-19;7.4151255e-12;-1.6053615e-15;-5.8934777e-08;1.018265;1.0173713;8.9498049e-14;3.2855825e-06;8.7892688e-14;1.1829503e-17;1.1627519e-17;
3600.756;2.0200116e-19;7.4157331e-12;-1.6055635e-15;-5.8942193e-08;1.0182649;1.0173727;8.9509879e-14;3.2860167e-06;8.7904315e-14;1.182952e-17;1.1627519e-17;
3600.7561;2.0200448e-19;7.415855e-12;-1.6057655e-15;-5.8949609e-08;1.0182648;1.017373;8.9521708e-14;3.286451e-06;8.7915943e-14;1.1829523e-17;1.1627519e-17;
3600.7562;2.0199456e-19;7.4154909e-12;-1.6059675e-15;-5.8957024e-08;1.0182647;1.0173721;8.9533538e-14;3.2868853e-06;8.792757e-14;1.1829513e-17;1.1627519e-17;
3600.7563;2.0199126e-19;7.4153698e-12;-1.6061695e-15;-5.8964439e-08;1.0182645;1.0173718;8.9545367e-14;3.2873196e-06;8.7939198e-14;1.182951e-17;1.1627519e-17;
3600.7564;2.0199127e-19;7.4153702e-12;-1.6063715e-15;-5.8971855e-08;1.0182644;1.0173718;8.9557197e-14;3.2877538e-06;8.7950825e-14;1.182951e-17;1.1627519e-17;
3600.7565;2.0199459e-19;7.415492e-12;-1.6065735e-15;-5.897927e-08;1.0182643;1.0173721;8.9569026e-14;3.2881881e-06;8.7962453e-14;1.1829513e-17;1.1627519e-17;
3600.7566;2.0200122e-19;7.4157353e-12;-1.6067755e-15;-5.8986686e-08;1.0182642;1.0173727;8.9580856e-14;3.2886224e-06;8.7974081e-14;1.182952e-17;1.1627519e-17;
3600.7567;2.0198138e-19;7.4150068e-12;-1.6069775e-15;-5.8994101e-08;1.0182641;1.017371;8.9592685e-14;3.2890567e-06;8.7985708e-14;1.18295e-17;1.1627519e-17;
3600.7568;2.0197808e-19;7.4148857e-12;-1.6071794e-15;-5.9001516e-08;1.018264;1.0173707;8.9604515e-14;3.2894909e-06;8.7997336e-14;1.1829497e-17;1.1627519e-17;
3600.7569;2.0199132e-19;7.4153719e-12;-1.6073814e-15;-5.9008931e-08;1.0182638;1.0173718;8.9616344e-14;3.2899252e-06;8.8008963e-14;1.182951e-17;1.1627519e-17;
3600.757;2.0198471e-19;7.4151294e-12;-1.6075834e-15;-5.9016346e-08;1.0182637;1.0173713;8.9628174e-14;3.2903595e-06;8.8020591e-14;1.1829503e-17;1.1627519e-17;
3600.7571;2.0196818e-19;7.4145224e-12;-1.6077854e-15;-5.9023761e-08;1.0182636;1.0173698;8.9640003e-14;3.2907938e-06;8.8032218e-14;1.1829487e-17;1.1627519e-17;
3600.7572;2.0197811e-19;7.4148871e-12;-1.6079874e-15;-5.9031176e-08;1.0182635;1.0173707;8.9651833e-14;3.291228e-06;8.8043846e-14;1.1829497e-17;1.1627519e-17;
3600.7573;2.0198805e-19;7.4152519e-12;-1.6081893e-15;-5.9038591e-08;1.0182634;1.0173716;8.9663662e-14;3.2916623e-06;8.8055473e-14;1.1829507e-17;1.1627519e-17;
3600.7574;2.0196159e-19;7.4142805e-12;-1.6083913e-15;-5.9046005e-08;1.0182632;1.0173693;8.9675492e-14;3.2920966e-06;8.8067101e-14;1.182948e-17;1.1627519e-17;
3600.7575;2.0195498e-19;7.4140379e-12;-1.6085933e-15;-5.9053419e-08;1.0182631;1.0173687;8.9687321e-14;3.2925309e-06;8.8078728e-14;1.1829474e-17;1.1627519e-17;
3600.7576;2.019947e-19;7.4154959e-12;-1.6087953e-15;-5.9060835e-08;1.018263;1.0173721;8.9699151e-14;3.2929651e-06;8.8090356e-14;1.1829513e-17;1.1627519e-17;
3600.7577;2.01955e-19;7.4140386e-12;-1.6089972e-15;-5.9068249e-08;1.0182629;1.0173687;8.971098e-14;3.2933994e-06;8.8101983e-14;1.1829474e-17;1.1627519e-17;
3600.7578;2.0197155e-19;7.4146463e-12;-1.6091992e-15;-5.9075663e-08;1.0182628;1.0173701;8.972281e-14;3.2938337e-06;8.8113611e-14;1.182949e-17;1.1627519e-17;
3600.7579;2.0196826e-19;7.4145252e-12;-1.6094012e-15;-5.9083078e-08;1.0182627;1.0173699;8.9734639e-14;3.294268e-06;8.8125238e-14;1.1829487e-17;1.1627519e-17;
3600.758;2.0195503e-19;7.4140397e-12;-1.6096031e-15;-5.9090492e-08;1.0182625;1.0173687;8.9746469e-14;3.2947022e-06;8.8136866e-14;1.1829474e-17;1.1627519e-17;
3600.7581;2.0195504e-19;7.4140401e-12;-1.6098051e-15;-5.9097906e-08;1.0182624;1.0173687;8.9758298e-14;3.2951365e-06;8.8148493e-14;1.1829474e-17;1.1627519e-17;
3600.7582;2.0196167e-19;7.4142833e-12;-1.610007e-15;-5.910532e-08;1.0182623;1.0173693;8.9770128e-14;3.2955708e-06;8.8160121e-14;1.182948e-17;1.1627518e-17;
3600.7583;2.0195175e-19;7.4139193e-12;-1.610209e-15;-5.9112734e-08;1.0182622;1.0173684;8.9781957e-14;3.2960051e-06;8.8171748e-14;1.182947e-17;1.1627518e-17;
3600.7584;2.0195507e-19;7.4140411e-12;-1.6104109e-15;-5.9120148e-08;1.0182621;1.0173687;8.9793787e-14;3.2964393e-06;8.8183376e-14;1.1829474e-17;1.1627518e-17;
3600.7585;2.01965e-19;7.4144059e-12;-1.6106129e-15;-5.9127562e-08;1.018262;1.0173696;8.9805616e-14;3.2968736e-06;8.8195003e-14;1.1829483e-17;1.1627518e-17;
3600.7586;2.0192862e-19;7.4130701e-12;-1.6108148e-15;-5.9134975e-08;1.0182618;1.0173664;8.9817446e-14;3.2973079e-06;8.8206631e-14;1.1829447e-17;1.1627518e-17;
3600.7587;2.0196172e-19;7.4142851e-12;-1.6110168e-15;-5.914239e-08;1.0182617;1.0173693;8.9829275e-14;3.2977422e-06;8.8218258e-14;1.182948e-17;1.1627518e-17;
3600.7588;2.0194187e-19;7.4135567e-12;-1.6112187e-15;-5.9149803e-08;1.0182616;1.0173676;8.9841105e-14;3.2981764e-06;8.8229886e-14;1.182946e-17;1.1627518e-17;
3600.7589;2.0194519e-19;7.4136785e-12;-1.6114207e-15;-5.9157217e-08;1.0182615;1.0173679;8.9852934e-14;3.2986107e-06;8.8241513e-14;1.1829464e-17;1.1627518e-17;
3600.759;2.0194189e-19;7.4135574e-12;-1.6116226e-15;-5.916463e-08;1.0182614;1.0173676;8.9864764e-14;3.299045e-06;8.8253141e-14;1.182946e-17;1.1627518e-17;
3600.7591;2.0192867e-19;7.4130719e-12;-1.6118245e-15;-5.9172043e-08;1.0182612;1.0173664;8.9876593e-14;3.2994793e-06;8.8264768e-14;1.1829447e-17;1.1627518e-17;
3600.7592;2.0195184e-19;7.4139225e-12;-1.6120265e-15;-5.9179457e-08;1.0182611;1.0173684;8.9888422e-14;3.2999135e-06;8.8276396e-14;1.182947e-17;1.1627518e-17;
3600.7593;2.0193199e-19;7.413194e-12;-1.6122284e-15;-5.918687e-08;1.018261;1.0173667;8.9900252e-14;3.3003478e-06;8.8288024e-14;1.182945e-17;1.1627518e-17;
3600.7594;2.0192539e-19;7.4129515e-12;-1.6124304e-15;-5.9194283e-08;1.0182609;1.0173662;8.9912081e-14;3.3007821e-06;8.8299651e-14;1.1829444e-17;1.1627518e-17;
3600.7595;2.019254e-19;7.4129518e-12;-1.6126323e-15;-5.9201696e-08;1.0182608;1.0173662;8.9923911e-14;3.3012164e-06;8.8311279e-14;1.1829444e-17;1.1627518e-17;
3600.7596;2.0194195e-19;7.4135595e-12;-1.6128342e-15;-5.920911e-08;1.0182607;1.0173676;8.993574e-14;3.3016506e-06;8.8322906e-14;1.182946e-17;1.1627518e-17;
3600.7597;2.0193203e-19;7.4131955e-12;-1.6130362e-15;-5.9216523e-08;1.0182605;1.0173667;8.994757e-14;3.3020849e-06;8.8334534e-14;1.182945e-17;1.1627518e-17;
3600.7598;2.0192542e-19;7.4129529e-12;-1.6132381e-15;-5.9223936e-08;1.0182604;1.0173662;8.9959399e-14;3.3025192e-06;8.8346161e-14;1.1829444e-17;1.1627518e-17;
3600.7599;2.019122e-19;7.4124674e-12;-1.61344e-15;-5.9231348e-08;1.0182603;1.017365;8.9971229e-14;3.3029534e-06;8.8357789e-14;1.1829431e-17;1.1627518e-17;
3600.76;2.0193206e-19;7.4131965e-12;-1.6136419e-15;-5.9238762e-08;1.0182602;1.0173667;8.9983058e-14;3.3033877e-06;8.8369416e-14;1.182945e-17;1.1627518e-17;
3600.7601;2.0190891e-19;7.4123466e-12;-1.6138438e-15;-5.9246174e-08;1.0182601;1.0173647;8.9994887e-14;3.303822e-06;8.8381044e-14;1.1829427e-17;1.1627518e-17;
3600.7602;2.0192546e-19;7.4129543e-12;-1.6140458e-15;-5.9253587e-08;1.01826;1.0173662;9.0006717e-14;3.3042563e-06;8.8392671e-14;1.1829444e-17;1.1627518e-17;
3600.7603;2.0191886e-19;7.4127117e-12;-1.6142477e-15;-5.9260999e-08;1.0182598;1.0173656;9.0018546e-14;3.3046905e-06;8.8404299e-14;1.1829437e-17;1.1627518e-17;
3600.7604;2.0190563e-19;7.4122262e-12;-1.6144496e-15;-5.9268412e-08;1.0182597;1.0173645;9.0030376e-14;3.3051248e-06;8.8415926e-14;1.1829424e-17;1.1627518e-17;
3600.7605;2.0190564e-19;7.4122266e-12;-1.6146515e-15;-5.9275824e-08;1.0182596;1.0173645;9.0042205e-14;3.3055591e-06;8.8427554e-14;1.1829424e-17;1.1627518e-17;
3600.7606;2.0191558e-19;7.4125913e-12;-1.6148534e-15;-5.9283236e-08;1.0182595;1.0173653;9.0054035e-14;3.3059934e-06;8.8439181e-14;1.1829434e-17;1.1627518e-17;
3600.7607;2.0191889e-19;7.4127132e-12;-1.6150553e-15;-5.9290649e-08;1.0182594;1.0173656;9.0065864e-14;3.3064276e-06;8.8450809e-14;1.1829437e-17;1.1627518e-17;
3600.7608;2.0189243e-19;7.4117418e-12;-1.6152572e-15;-5.9298061e-08;1.0182592;1.0173633;9.0077694e-14;3.3068619e-06;8.8462436e-14;1.1829411e-17;1.1627518e-17;
3600.7609;2.0190899e-19;7.4123495e-12;-1.6154591e-15;-5.9305473e-08;1.0182591;1.0173648;9.0089523e-14;3.3072962e-06;8.8474064e-14;1.1829427e-17;1.1627518e-17;
3600.761;2.0190569e-19;7.4122283e-12;-1.615661e-15;-5.9312885e-08;1.018259;1.0173645;9.0101352e-14;3.3077304e-06;8.8485691e-14;1.1829424e-17;1.1627518e-17;
3600.7611;2.0190901e-19;7.4123502e-12;-1.6158629e-15;-5.9320298e-08;1.0182589;1.0173648;9.0113182e-14;3.3081647e-06;8.8497319e-14;1.1829427e-17;1.1627518e-17;
3600.7612;2.0188255e-19;7.4113788e-12;-1.6160648e-15;-5.9327709e-08;1.0182588;1.0173625;9.0125011e-14;3.308599e-06;8.8508946e-14;1.1829401e-17;1.1627518e-17;
3600.7613;2.0189579e-19;7.411865e-12;-1.6162667e-15;-5.9335121e-08;1.0182587;1.0173636;9.0136841e-14;3.3090333e-06;8.8520574e-14;1.1829414e-17;1.1627518e-17;
3600.7614;2.0190242e-19;7.4121083e-12;-1.6164686e-15;-5.9342533e-08;1.0182585;1.0173642;9.014867e-14;3.3094675e-06;8.8532201e-14;1.1829421e-17;1.1627518e-17;
3600.7615;2.0190243e-19;7.4121087e-12;-1.6166705e-15;-5.9349945e-08;1.0182584;1.0173642;9.0160499e-14;3.3099018e-06;8.8543829e-14;1.1829421e-17;1.1627518e-17;
3600.7616;2.0187266e-19;7.4110158e-12;-1.6168724e-15;-5.9357356e-08;1.0182583;1.0173616;9.0172329e-14;3.3103361e-06;8.8555456e-14;1.1829391e-17;1.1627518e-17;
3600.7617;2.0190245e-19;7.4121094e-12;-1.6170743e-15;-5.9364768e-08;1.0182582;1.0173642;9.0184158e-14;3.3107704e-06;8.8567084e-14;1.1829421e-17;1.1627518e-17;
3600.7618;2.018826e-19;7.4113809e-12;-1.6172762e-15;-5.937218e-08;1.0182581;1.0173625;9.0195988e-14;3.3112046e-06;8.8578711e-14;1.1829401e-17;1.1627518e-17;
3600.7619;2.01876e-19;7.4111383e-12;-1.6174781e-15;-5.9379591e-08;1.018258;1.0173619;9.0207817e-14;3.3116389e-06;8.8590339e-14;1.1829394e-17;1.1627518e-17;
3600.762;2.0189917e-19;7.411989e-12;-1.61768e-15;-5.9387003e-08;1.0182578;1.0173639;9.0219646e-14;3.3120732e-06;8.8601967e-14;1.1829417e-17;1.1627518e-17;
3600.7621;2.0186609e-19;7.4107746e-12;-1.6178818e-15;-5.9394413e-08;1.0182577;1.0173611;9.0231476e-14;3.3125074e-06;8.8613594e-14;1.1829384e-17;1.1627518e-17;
3600.7622;2.0189588e-19;7.4118682e-12;-1.6180837e-15;-5.9401825e-08;1.0182576;1.0173636;9.0243305e-14;3.3129417e-06;8.8625222e-14;1.1829414e-17;1.1627518e-17;
3600.7623;2.0185618e-19;7.410411e-12;-1.6182856e-15;-5.9409236e-08;1.0182575;1.0173602;9.0255135e-14;3.313376e-06;8.8636849e-14;1.1829374e-17;1.1627518e-17;
3600.7624;2.0187604e-19;7.4111401e-12;-1.6184875e-15;-5.9416647e-08;1.0182574;1.0173619;9.0266964e-14;3.3138103e-06;8.8648477e-14;1.1829394e-17;1.1627518e-17;
3600.7625;2.0186944e-19;7.4108975e-12;-1.6186893e-15;-5.9424058e-08;1.0182572;1.0173614;9.0278793e-14;3.3142445e-06;8.8660104e-14;1.1829388e-17;1.1627518e-17;
3600.7626;2.018893e-19;7.4116267e-12;-1.6188912e-15;-5.9431469e-08;1.0182571;1.0173631;9.0290623e-14;3.3146788e-06;8.8671732e-14;1.1829407e-17;1.1627518e-17;
3600.7627;2.0186615e-19;7.4107768e-12;-1.6190931e-15;-5.943888e-08;1.018257;1.0173611;9.0302452e-14;3.3151131e-06;8.8683359e-14;1.1829384e-17;1.1627518e-17;
3600.7628;2.0186285e-19;7.4106557e-12;-1.6192949e-15;-5.9446291e-08;1.0182569;1.0173608;9.0314282e-14;3.3155473e-06;8.8694987e-14;1.1829381e-17;1.1627518e-17;
3600.7629;2.0186616e-19;7.4107775e-12;-1.6194968e-15;-5.9453701e-08;1.0182568;1.0173611;9.0326111e-14;3.3159816e-06;8.8706614e-14;1.1829384e-17;1.1627518e-17;
3600.763;2.0185625e-19;7.4104134e-12;-1.6196987e-15;-5.9461112e-08;1.0182567;1.0173602;9.033794e-14;3.3164159e-06;8.8718242e-14;1.1829374e-17;1.1627518e-17;
3600.7631;2.0185957e-19;7.4105353e-12;-1.6199005e-15;-5.9468522e-08;1.0182565;1.0173605;9.034977e-14;3.3168502e-06;8.8729869e-14;1.1829378e-17;1.1627518e-17;
3600.7632;2.0185296e-19;7.4102927e-12;-1.6201024e-15;-5.9475932e-08;1.0182564;1.0173599;9.0361599e-14;3.3172844e-06;8.8741497e-14;1.1829371e-17;1.1627518e-17;
3600.7633;2.0187282e-19;7.4110218e-12;-1.6203042e-15;-5.9483343e-08;1.0182563;1.0173616;9.0373428e-14;3.3177187e-06;8.8753124e-14;1.1829391e-17;1.1627518e-17;
3600.7634;2.0185629e-19;7.4104149e-12;-1.6205061e-15;-5.9490754e-08;1.0182562;1.0173602;9.0385258e-14;3.318153e-06;8.8764752e-14;1.1829374e-17;1.1627518e-17;
3600.7635;2.0183975e-19;7.4098079e-12;-1.6207079e-15;-5.9498164e-08;1.0182561;1.0173588;9.0397087e-14;3.3185872e-06;8.8776379e-14;1.1829358e-17;1.1627518e-17;
3600.7636;2.0186292e-19;7.4106585e-12;-1.6209098e-15;-5.9505574e-08;1.018256;1.0173608;9.0408917e-14;3.3190215e-06;8.8788007e-14;1.1829381e-17;1.1627518e-17;
3600.7637;2.0184639e-19;7.4100515e-12;-1.6211117e-15;-5.9512984e-08;1.0182558;1.0173594;9.0420746e-14;3.3194558e-06;8.8799634e-14;1.1829364e-17;1.1627518e-17;
3600.7638;2.0184971e-19;7.4101733e-12;-1.6213135e-15;-5.9520394e-08;1.0182557;1.0173597;9.0432575e-14;3.31989e-06;8.8811262e-14;1.1829368e-17;1.1627518e-17;
3600.7639;2.0183979e-19;7.4098093e-12;-1.6215153e-15;-5.9527804e-08;1.0182556;1.0173588;9.0444405e-14;3.3203243e-06;8.8822889e-14;1.1829358e-17;1.1627518e-17;
3600.764;2.018398e-19;7.4098097e-12;-1.6217172e-15;-5.9535214e-08;1.0182555;1.0173588;9.0456234e-14;3.3207586e-06;8.8834517e-14;1.1829358e-17;1.1627518e-17;
3600.7641;2.0184312e-19;7.4099315e-12;-1.621919e-15;-5.9542624e-08;1.0182554;1.0173591;9.0468063e-14;3.3211929e-06;8.8846144e-14;1.1829361e-17;1.1627518e-17;
3600.7642;2.0184313e-19;7.4099318e-12;-1.6221209e-15;-5.9550034e-08;1.0182553;1.0173591;9.0479893e-14;3.3216271e-06;8.8857772e-14;1.1829361e-17;1.1627518e-17;
3600.7643;2.0183321e-19;7.4095678e-12;-1.6223227e-15;-5.9557443e-08;1.0182551;1.0173582;9.0491722e-14;3.3220614e-06;8.8869399e-14;1.1829351e-17;1.1627518e-17;
3600.7644;2.0184315e-19;7.4099325e-12;-1.6225245e-15;-5.9564853e-08;1.018255;1.0173591;9.0503551e-14;3.3224957e-06;8.8881027e-14;1.1829361e-17;1.1627518e-17;
3600.7645;2.0182661e-19;7.4093256e-12;-1.6227264e-15;-5.9572263e-08;1.0182549;1.0173577;9.0515381e-14;3.3229299e-06;8.8892654e-14;1.1829345e-17;1.1627518e-17;
3600.7646;2.0183986e-19;7.4098118e-12;-1.6229282e-15;-5.9579672e-08;1.0182548;1.0173588;9.052721e-14;3.3233642e-06;8.8904282e-14;1.1829358e-17;1.1627518e-17;
3600.7647;2.0183987e-19;7.4098121e-12;-1.62313e-15;-5.9587082e-08;1.0182547;1.0173588;9.053904e-14;3.3237985e-06;8.8915909e-14;1.1829358e-17;1.1627518e-17;
3600.7648;2.0181672e-19;7.4089622e-12;-1.6233319e-15;-5.9594491e-08;1.0182545;1.0173568;9.0550869e-14;3.3242327e-06;8.8927537e-14;1.1829335e-17;1.1627518e-17;
3600.7649;2.0182996e-19;7.4094484e-12;-1.6235337e-15;-5.9601901e-08;1.0182544;1.017358;9.0562698e-14;3.324667e-06;8.8939165e-14;1.1829348e-17;1.1627518e-17;
3600.765;2.0181343e-19;7.4088415e-12;-1.6237355e-15;-5.9609309e-08;1.0182543;1.0173565;9.0574528e-14;3.3251013e-06;8.8950792e-14;1.1829331e-17;1.1627518e-17;
3600.7651;2.0182336e-19;7.4092062e-12;-1.6239373e-15;-5.9616719e-08;1.0182542;1.0173574;9.0586357e-14;3.3255356e-06;8.896242e-14;1.1829341e-17;1.1627518e-17;
3600.7652;2.0180352e-19;7.4084778e-12;-1.6241391e-15;-5.9624127e-08;1.0182541;1.0173557;9.0598186e-14;3.3259698e-06;8.8974047e-14;1.1829321e-17;1.1627518e-17;
3600.7653;2.0183662e-19;7.4096928e-12;-1.624341e-15;-5.9631537e-08;1.018254;1.0173585;9.0610016e-14;3.3264041e-06;8.8985675e-14;1.1829354e-17;1.1627518e-17;
3600.7654;2.0182339e-19;7.4092073e-12;-1.6245428e-15;-5.9638946e-08;1.0182538;1.0173574;9.0621845e-14;3.3268384e-06;8.8997302e-14;1.1829341e-17;1.1627518e-17;
3600.7655;2.0181017e-19;7.4087218e-12;-1.6247446e-15;-5.9646355e-08;1.0182537;1.0173563;9.0633674e-14;3.3272726e-06;8.900893e-14;1.1829328e-17;1.1627518e-17;
3600.7656;2.0180687e-19;7.4086007e-12;-1.6249464e-15;-5.9653763e-08;1.0182536;1.017356;9.0645504e-14;3.3277069e-06;8.9020557e-14;1.1829325e-17;1.1627518e-17;
